Soil Moisture,Temperature,Soil Humidity,Status
86,39,67.0,1
5,4,25.0,0
45,30,42.0,1
76,36,67.0,1
67,20,48.0,1
34,43,55.0,0
31,36,21.0,0
77,18,34.0,0
49,36,24.0,0
71,18,50.0,1
19,33,55.0,0
39,17,55.0,1
7,14,22.0,0
67,4,32.0,1
13,37,28.0,0
36,17,69.0,0
32,15,43.0,1
62,6,32.0,0
36,41,69.0,0
41,19,58.0,0
30,7,48.0,0
2,25,44.0,0
54,10,38.0,0
76,7,21.0,1
90,34,41.0,1
33,26,59.0,1
87,43,37.0,1
17,24,56.0,0
22,29,57.0,0
37,41,32.0,0
16,0,60.0,1
22,38,61.0,1
29,43,43.0,0
8,11,46.0,0
76,6,70.0,1
74,8,49.0,1
14,6,29.0,1
74,28,59.0,1
38,38,56.0,0
2,34,41.0,0
61,15,33.0,0
36,33,30.0,1
61,16,26.0,1
1,26,63.0,0
58,43,52.0,0
30,13,47.0,1
27,5,57.0,1
8,28,29.0,0
36,11,36.0,1
55,35,48.0,1
11,28,65.0,1
5,40,64.0,0
39,30,51.0,0
38,16,44.0,0
89,33,43.0,1
41,38,45.0,0
50,2,44.0,1
78,43,37.0,0
75,43,26.0,1
11,4,40.0,1
40,11,26.0,1
89,17,52.0,1
59,43,49.0,0
28,28,62.0,1
76,17,61.0,1
41,4,58.0,1
83,32,59.0,0
56,8,22.0,1
45,16,24.0,1
46,18,52.0,0
1,34,66.0,0
54,9,30.0,1
20,17,23.0,0
50,40,23.0,0
20,43,32.0,1
56,30,57.0,0
18,25,36.0,0
12,9,37.0,1
53,21,37.0,0
89,9,20.0,1
71,27,69.0,0
10,14,66.0,0
19,36,51.0,0
29,21,48.0,0
89,15,26.0,1
53,18,63.0,1
31,3,39.0,1
28,3,70.0,1
33,28,67.0,0
46,35,46.0,0
32,14,29.0,1
61,19,55.0,1
73,42,27.0,1
15,41,67.0,0
1,30,44.0,0
20,1,45.0,1
24,38,60.0,0
27,3,22.0,1
28,23,65.0,0
83,0,45.0,1
11,5,49.0,0
54,22,36.0,0
45,42,62.0,0
51,9,45.0,1
27,23,33.0,0
59,18,54.0,1
11,43,27.0,0
28,40,64.0,0
23,29,65.0,0
29,24,31.0,1
82,35,66.0,1
78,6,41.0,1
32,1,45.0,1
68,40,61.0,1
86,23,31.0,1
19,10,57.0,0
33,7,25.0,1
60,11,49.0,1
76,43,68.0,1
67,25,29.0,1
36,16,34.0,1
76,0,31.0,1
77,30,27.0,0
15,4,38.0,0
44,29,48.0,0
40,29,49.0,1
2,36,59.0,0
76,0,43.0,1
59,12,68.0,0
5,8,20.0,1
38,43,32.0,0
34,41,51.0,0
80,13,62.0,1
81,1,35.0,1
35,20,67.0,0
11,14,70.0,0
26,1,70.0,0
9,13,27.0,0
74,20,35.0,0
57,37,57.0,0
87,10,67.0,0
70,36,36.0,1
22,29,49.0,1
10,43,61.0,0
50,21,23.0,1
70,13,41.0,0
20,42,51.0,1
52,14,45.0,1
72,41,63.0,1
16,39,24.0,0
74,24,52.0,1
45,20,62.0,0
13,38,68.0,0
48,15,37.0,0
59,19,55.0,1
78,41,52.0,1
19,45,37.0,1
7,25,34.0,0
88,45,59.0,0
3,33,36.0,0
73,16,59.0,1
88,43,56.0,0
46,45,40.0,0
3,32,53.0,0
44,25,40.0,0
35,24,40.0,0
84,44,67.0,0
76,17,58.0,1
65,35,25.0,1
43,29,45.0,0
28,45,47.0,0
75,40,46.0,0
88,43,23.0,1
53,6,27.0,1
80,39,57.0,0
36,17,41.0,0
45,40,55.0,0
85,39,44.0,1
7,37,49.0,1
36,32,67.0,0
46,30,33.0,0
2,6,35.0,1
8,21,61.0,0
15,26,62.0,0
75,19,68.0,1
88,4,58.0,1
86,15,64.0,1
56,25,60.0,1
63,19,34.0,0
38,1,33.0,0
86,9,24.0,1
83,5,41.0,1
64,2,31.0,1
20,15,49.0,0
12,22,63.0,0
71,2,22.0,1
33,16,65.0,0
19,7,25.0,0
27,10,53.0,1
26,7,47.0,1
37,38,33.0,0
21,24,54.0,1
36,34,58.0,0
39,38,56.0,0
12,11,45.0,0
76,25,38.0,0
54,40,52.0,0
22,17,51.0,1
84,25,45.0,0
2,13,31.0,0
68,7,23.0,1
20,19,37.0,0
19,25,39.0,1
64,9,68.0,1
53,1,69.0,1
66,34,40.0,0
1,26,64.0,0
44,14,31.0,0
24,42,51.0,0
37,31,40.0,0
65,18,20.0,1
53,40,49.0,0
65,24,43.0,0
11,41,57.0,0
72,11,26.0,1
19,17,68.0,0
28,23,43.0,0
84,40,43.0,1
78,14,60.0,1
44,40,57.0,1
57,31,45.0,0
54,37,44.0,0
60,27,65.0,0
77,33,52.0,1
33,36,39.0,1
56,26,58.0,0
55,13,48.0,1
34,35,28.0,0
57,37,44.0,0
88,1,64.0,0
26,35,59.0,0
15,5,37.0,1
72,7,67.0,1
32,3,58.0,1
81,30,69.0,0
77,3,35.0,1
84,26,66.0,0
23,26,35.0,0
16,12,51.0,0
16,12,39.0,1
60,10,69.0,0
88,12,44.0,1
11,11,36.0,0
33,42,70.0,0
68,28,44.0,0
36,32,22.0,0
28,11,34.0,0
15,34,52.0,0
75,24,22.0,0
7,29,65.0,1
90,2,61.0,1
79,26,54.0,0
60,20,30.0,1
3,9,45.0,0
81,0,35.0,1
83,13,43.0,1
53,37,27.0,0
24,41,20.0,0
18,39,24.0,0
1,28,31.0,0
30,26,30.0,0
67,16,21.0,1
47,39,34.0,0
89,44,44.0,0
35,24,68.0,1
40,16,39.0,1
15,22,28.0,1
71,27,25.0,0
68,34,66.0,1
3,8,56.0,0
31,9,31.0,1
51,14,55.0,1
30,38,20.0,0
62,14,66.0,0
62,3,63.0,1
54,37,27.0,0
80,26,37.0,1
58,25,26.0,1
70,13,39.0,0
42,1,45.0,1
62,42,36.0,1
15,29,48.0,0
73,29,65.0,0
13,14,60.0,0
35,19,68.0,0
60,37,48.0,0
31,26,53.0,0
65,38,66.0,1
46,30,46.0,0
44,43,44.0,0
15,18,50.0,1
16,29,31.0,0
46,4,51.0,0
8,27,57.0,0
29,16,22.0,0
66,6,66.0,1
67,32,69.0,0
66,36,54.0,0
17,30,60.0,1
19,22,52.0,0
76,42,57.0,1
88,18,26.0,1
9,11,68.0,0
57,25,30.0,1
31,35,49.0,0
31,17,59.0,1
9,0,28.0,1
40,12,68.0,0
48,29,59.0,0
40,39,29.0,0
16,19,47.0,0
23,3,22.0,1
51,44,33.0,0
24,27,64.0,0
49,34,43.0,0
18,26,23.0,0
77,34,54.0,1
15,44,55.0,0
49,10,21.0,0
62,22,33.0,0
90,11,34.0,1
50,22,22.0,1
74,40,30.0,1
59,26,45.0,0
13,9,35.0,1
21,7,21.0,0
27,32,46.0,0
21,45,26.0,0
35,11,66.0,0
76,38,43.0,0
40,14,59.0,1
36,24,48.0,0
56,1,38.0,1
9,23,24.0,0
55,4,30.0,1
85,33,68.0,0
25,26,55.0,1
64,36,63.0,1
56,9,32.0,0
51,7,40.0,1
12,12,35.0,0
52,2,42.0,1
41,1,45.0,1
89,4,20.0,1
62,40,29.0,0
25,33,55.0,0
60,11,38.0,1
66,35,31.0,0
54,44,60.0,1
42,1,66.0,1
22,39,39.0,0
18,4,39.0,1
90,45,25.0,0
10,14,43.0,0
88,27,69.0,0
52,1,41.0,1
30,6,65.0,1
26,35,36.0,0
61,25,30.0,0
83,30,35.0,1
79,27,58.0,0
46,45,40.0,0
53,35,32.0,0
32,22,40.0,1
35,30,34.0,0
21,14,35.0,0
70,21,46.0,1
63,9,33.0,0
72,28,60.0,1
35,4,34.0,0
26,33,59.0,0
5,6,49.0,0
77,24,49.0,0
68,40,20.0,1
70,43,45.0,1
26,13,53.0,1
46,39,67.0,1
35,14,63.0,1
64,1,48.0,1
37,15,23.0,1
73,0,65.0,1
71,9,22.0,1
38,32,42.0,0
41,19,42.0,1
27,13,68.0,0
40,29,35.0,0
57,45,40.0,0
3,35,53.0,0
64,14,38.0,1
79,7,51.0,1
1,4,20.0,1
33,10,54.0,1
24,13,40.0,0
52,36,40.0,1
18,36,22.0,0
79,20,34.0,0
51,13,33.0,0
75,31,56.0,0
60,29,39.0,0
46,23,30.0,1
84,15,24.0,1
31,34,56.0,1
50,5,26.0,1
13,13,68.0,1
16,25,20.0,0
51,4,65.0,0
51,40,60.0,0
42,23,61.0,1
70,23,39.0,0
48,23,68.0,1
16,22,42.0,0
16,0,57.0,1
73,11,24.0,1
12,37,54.0,0
30,40,49.0,0
42,18,24.0,1
42,41,68.0,0
90,13,66.0,1
46,12,52.0,1
27,14,68.0,0
20,2,42.0,1
18,6,40.0,0
39,8,51.0,1
45,15,37.0,0
2,14,44.0,0
49,43,39.0,0
71,16,48.0,1
65,37,42.0,0
24,43,35.0,0
67,34,24.0,0
88,1,48.0,1
89,18,32.0,0
85,13,35.0,1
33,26,56.0,0
24,39,38.0,0
1,30,31.0,0
4,37,60.0,1
23,6,55.0,0
31,0,68.0,1
14,17,43.0,0
30,38,27.0,0
4,21,57.0,0
29,1,31.0,1
69,29,66.0,0
41,5,25.0,1
70,12,67.0,1
71,3,22.0,1
47,14,32.0,0
85,2,70.0,1
69,40,31.0,0
46,6,23.0,1
3,29,31.0,0
12,43,51.0,0
75,30,60.0,1
90,13,41.0,1
32,5,67.0,1
84,36,40.0,1
88,41,30.0,0
30,6,51.0,1
89,37,21.0,0
84,15,58.0,1
75,31,69.0,0
48,25,67.0,0
1,11,44.0,0
41,16,39.0,1
67,39,46.0,0
82,43,42.0,0
54,37,64.0,0
6,12,34.0,0
24,32,33.0,0
68,34,58.0,1
86,34,25.0,0
57,7,49.0,1
8,39,59.0,0
85,21,48.0,1
46,22,36.0,0
12,14,52.0,1
40,45,23.0,0
31,15,29.0,1
78,14,52.0,1
8,3,26.0,1
30,0,26.0,1
6,37,45.0,0
75,45,28.0,1
74,8,66.0,0
59,17,25.0,1
87,38,67.0,1
67,9,23.0,1
12,45,55.0,0
7,41,61.0,1
7,32,21.0,0
47,7,38.0,1
45,15,52.0,0
33,17,62.0,1
39,12,59.0,0
71,6,51.0,1
36,3,33.0,0
71,35,26.0,0
14,28,23.0,0
31,29,59.0,0
89,45,37.0,1
19,41,66.0,0
78,35,24.0,1
2,24,31.0,0
82,24,30.0,1
45,23,47.0,0
16,30,59.0,1
64,8,54.0,1
20,41,28.0,0
41,17,43.0,1
10,27,55.0,0
42,15,57.0,1
6,14,70.0,0
7,22,33.0,0
22,33,36.0,0
66,41,24.0,1
20,34,57.0,0
24,18,24.0,0
52,11,44.0,1
52,20,40.0,0
16,25,56.0,0
33,13,30.0,0
60,40,49.0,0
25,13,55.0,1
7,39,51.0,0
37,10,60.0,1
4,2,52.0,0
12,24,46.0,0
42,35,60.0,0
9,39,59.0,1
11,6,68.0,1
22,31,29.0,0
48,4,29.0,0
71,19,23.0,1
49,24,35.0,0
17,1,68.0,0
67,15,50.0,1
51,41,23.0,1
72,22,26.0,1
32,13,39.0,0
39,40,42.0,0
78,32,69.0,0
2,21,32.0,0
83,16,24.0,1
17,33,21.0,1
77,36,36.0,0
12,41,57.0,0
33,34,35.0,0
59,19,59.0,1
80,3,57.0,1
1,45,58.0,0
27,24,46.0,0
18,41,51.0,0
22,43,34.0,1
66,18,58.0,1
79,2,40.0,1
22,45,63.0,1
44,40,64.0,0
78,22,53.0,0
85,28,62.0,1
38,21,69.0,0
61,41,51.0,0
88,34,50.0,0
13,8,37.0,0
33,13,52.0,0
21,20,30.0,1
13,22,69.0,1
68,0,59.0,1
21,2,66.0,1
14,24,68.0,0
28,4,25.0,0
90,25,59.0,1
81,44,56.0,1
86,35,52.0,1
24,35,31.0,1
28,21,46.0,0
17,9,39.0,1
69,2,64.0,1
87,45,63.0,0
39,37,37.0,0
15,18,48.0,1
57,18,21.0,1
69,8,54.0,1
58,17,35.0,0
50,0,51.0,1
7,22,33.0,0
62,34,21.0,0
86,25,25.0,0
86,42,32.0,1
66,35,31.0,1
10,17,66.0,0
8,39,59.0,0
41,2,69.0,1
88,34,32.0,0
14,23,64.0,1
71,34,38.0,1
20,28,21.0,0
20,36,59.0,0
86,41,34.0,1
15,3,60.0,0
5,9,42.0,1
27,30,66.0,1
25,24,25.0,1
38,19,29.0,1
33,15,58.0,0
42,22,28.0,1
67,1,41.0,1
53,25,51.0,0
1,39,52.0,0
68,3,58.0,1
74,44,47.0,1
77,39,30.0,1
39,27,35.0,1
64,37,24.0,0
78,23,43.0,0
47,17,29.0,0
76,34,35.0,1
72,22,53.0,0
89,21,39.0,1
6,37,30.0,0
79,16,41.0,1
52,33,50.0,0
85,6,54.0,1
83,15,34.0,1
72,35,57.0,1
90,15,25.0,1
65,39,51.0,1
88,1,23.0,1
86,45,38.0,1
53,34,35.0,0
59,17,62.0,1
32,4,35.0,0
28,7,28.0,0
25,16,34.0,1
57,30,68.0,1
38,28,69.0,1
69,18,54.0,1
31,32,58.0,0
62,6,68.0,0
49,30,27.0,0
80,9,57.0,1
42,26,63.0,0
23,28,37.0,0
51,40,42.0,0
19,25,67.0,0
13,41,52.0,0
80,37,23.0,1
32,33,25.0,0
61,31,34.0,1
67,31,57.0,1
12,13,48.0,1
87,41,66.0,0
36,17,22.0,1
47,23,50.0,0
9,15,54.0,0
10,41,22.0,1
47,7,57.0,0
73,31,58.0,1
9,45,64.0,0
83,7,35.0,0
64,39,50.0,1
32,31,24.0,0
37,18,27.0,1
82,45,29.0,1
81,26,44.0,0
8,18,24.0,0
55,21,66.0,1
25,34,43.0,0
82,28,26.0,0
90,36,26.0,0
70,30,40.0,0
40,43,56.0,0
5,30,27.0,0
3,7,37.0,0
12,28,38.0,0
25,13,62.0,1
7,21,34.0,0
36,18,68.0,0
66,19,56.0,1
78,43,61.0,0
31,12,51.0,1
6,38,68.0,0
82,35,33.0,0
16,10,26.0,0
78,4,21.0,1
22,15,55.0,0
17,16,57.0,1
4,41,31.0,0
51,31,26.0,0
22,44,68.0,1
64,3,31.0,1
1,43,26.0,1
68,36,45.0,0
18,37,50.0,0
89,42,38.0,0
70,28,38.0,0
61,17,26.0,0
68,22,56.0,1
35,34,24.0,0
52,1,39.0,1
80,25,22.0,0
30,12,21.0,1
75,16,37.0,0
41,15,25.0,1
6,38,42.0,0
1,39,41.0,0
80,41,40.0,0
79,27,37.0,1
15,5,42.0,0
87,32,38.0,1
76,43,65.0,1
33,13,43.0,0
63,36,62.0,0
66,42,49.0,1
57,24,47.0,0
53,3,58.0,1
50,7,30.0,1
51,2,27.0,1
79,20,65.0,1
67,38,44.0,1
2,11,48.0,1
51,44,54.0,1
43,18,37.0,0
60,11,44.0,1
12,4,35.0,0
48,28,61.0,0
59,14,43.0,1
82,31,41.0,1
71,36,52.0,0
10,25,27.0,0
15,45,49.0,0
75,18,43.0,1
1,29,52.0,0
89,20,59.0,1
37,12,56.0,1
60,7,27.0,1
60,11,30.0,1
25,1,66.0,1
33,42,63.0,0
84,7,28.0,1
63,37,33.0,0
11,13,63.0,0
42,16,42.0,0
67,31,48.0,0
37,30,50.0,1
77,0,57.0,1
63,30,64.0,0
11,35,61.0,0
16,16,46.0,1
15,8,69.0,1
8,2,49.0,0
14,43,34.0,0
33,10,53.0,1
76,35,25.0,1
73,4,22.0,1
43,5,55.0,0
75,8,59.0,1
23,10,70.0,0
36,13,21.0,0
64,5,49.0,1
25,1,69.0,1
85,12,59.0,1
34,25,22.0,1
2,10,70.0,0
48,33,26.0,0
63,32,51.0,1
57,15,30.0,1
51,12,33.0,0
66,32,30.0,1
16,3,31.0,1
14,10,28.0,0
30,4,38.0,1
50,30,69.0,0
64,36,37.0,0
90,31,23.0,0
62,19,49.0,0
1,6,32.0,0
43,31,49.0,0
3,36,68.0,1
31,32,40.0,1
67,43,38.0,1
78,20,38.0,0
26,9,28.0,1
82,34,56.0,1
17,21,48.0,0
88,10,27.0,1
86,8,48.0,1
63,39,22.0,0
14,14,30.0,0
55,42,37.0,0
79,32,60.0,1
35,24,63.0,1
55,16,48.0,0
27,14,35.0,0
7,18,39.0,0
42,10,37.0,0
65,35,69.0,0
51,9,63.0,1
26,30,49.0,0
9,10,50.0,0
85,8,27.0,1
43,10,35.0,0
1,30,36.0,1
35,18,24.0,1
33,32,45.0,0
77,1,25.0,1
8,13,21.0,1
52,36,20.0,0
67,29,38.0,1
33,36,38.0,0
24,35,38.0,0
32,30,33.0,1
31,24,41.0,1
62,0,60.0,1
73,32,33.0,1
73,27,48.0,1
53,12,43.0,0
83,18,24.0,1
35,7,63.0,1
81,12,43.0,0
35,3,51.0,1
46,14,30.0,1
51,45,23.0,0
82,1,46.0,1
82,17,60.0,1
83,20,29.0,1
63,5,30.0,1
48,31,47.0,0
77,9,69.0,1
40,21,55.0,1
70,37,54.0,1
46,17,21.0,1
18,44,32.0,0
83,40,54.0,0
45,9,62.0,1
33,9,38.0,0
46,21,27.0,1
36,38,20.0,0
5,35,50.0,0
14,12,40.0,0
48,40,47.0,0
77,37,26.0,0
85,30,24.0,1
75,33,56.0,0
69,14,62.0,1
24,36,67.0,0
40,4,32.0,1
21,16,29.0,1
86,29,24.0,1
82,28,23.0,1
12,28,49.0,0
30,7,61.0,1
30,1,62.0,1
37,18,55.0,1
80,5,27.0,1
69,17,56.0,1
64,5,56.0,1
75,33,59.0,0
17,6,51.0,1
12,4,57.0,1
85,2,37.0,1
25,31,51.0,0
47,22,38.0,0
44,19,67.0,0
48,16,22.0,0
32,8,48.0,1
48,25,44.0,0
18,8,42.0,0
58,15,27.0,1
32,33,55.0,0
41,43,40.0,1
9,21,43.0,0
8,21,60.0,0
51,43,51.0,0
47,30,33.0,0
57,12,57.0,1
71,1,23.0,1
86,2,67.0,1
73,41,45.0,0
55,42,51.0,0
88,32,40.0,1
70,20,54.0,1
54,27,20.0,0
8,14,32.0,0
41,1,34.0,1
3,9,24.0,0
39,42,62.0,0
33,25,45.0,0
33,42,56.0,0
48,13,31.0,1
40,34,39.0,0
69,25,59.0,1
32,39,44.0,0
88,5,48.0,1
48,10,20.0,0
12,1,67.0,0
5,1,57.0,0
46,9,70.0,0
1,0,29.0,0
56,5,39.0,1
75,4,31.0,1
46,4,47.0,1
24,9,69.0,0
60,28,53.0,1
39,0,22.0,1
43,37,60.0,0
42,42,39.0,0
43,43,21.0,0
83,37,38.0,0
69,28,68.0,0
2,35,31.0,1
15,22,26.0,0
48,10,70.0,0
61,11,43.0,1
39,34,64.0,1
35,35,30.0,1
81,27,33.0,0
49,13,60.0,1
57,4,43.0,1
76,15,50.0,1
84,27,33.0,0
64,45,39.0,1
5,18,56.0,0
2,44,46.0,1
54,37,37.0,0
81,25,33.0,1
32,41,20.0,0
16,9,43.0,1
15,39,29.0,0
65,24,70.0,0
73,21,63.0,1
87,40,23.0,0
60,31,20.0,1
38,9,62.0,1
13,8,35.0,0
23,17,42.0,0
46,1,44.0,1
31,22,49.0,0
3,14,60.0,1
49,36,30.0,1
45,39,40.0,0
68,45,65.0,0
47,33,62.0,0
76,13,21.0,1
41,13,29.0,1
52,36,23.0,1
36,38,45.0,0
26,45,26.0,0
4,42,48.0,0
79,39,61.0,1
17,36,69.0,0
53,19,52.0,1
34,18,36.0,0
9,7,39.0,0
52,37,31.0,0
74,8,25.0,1
41,9,50.0,1
5,12,24.0,0
19,16,40.0,1
62,35,47.0,0
45,45,58.0,0
1,19,32.0,0
63,29,70.0,0
51,24,61.0,1
35,29,66.0,0
14,42,31.0,0
17,27,64.0,0
4,31,45.0,0
84,28,34.0,0
79,12,34.0,0
64,34,31.0,1
89,24,69.0,1
38,27,21.0,0
34,13,51.0,1
80,7,46.0,1
1,23,58.0,1
84,1,31.0,1
7,20,37.0,0
58,19,21.0,0
1,22,51.0,0
9,6,57.0,1
22,32,53.0,0
29,43,59.0,0
73,41,44.0,1
32,32,24.0,0
69,29,24.0,1
83,37,51.0,1
28,4,20.0,1
75,45,26.0,0
82,0,32.0,1
2,37,40.0,0
22,39,66.0,1
79,34,47.0,1
48,24,61.0,1
39,22,20.0,0
89,44,25.0,0
21,36,59.0,0
49,19,63.0,1
29,2,64.0,1
78,20,57.0,1
40,44,65.0,1
44,40,66.0,0
30,45,39.0,1
82,19,52.0,1
29,35,22.0,0
11,40,26.0,0
11,30,66.0,0
55,9,54.0,1
16,21,35.0,0
8,25,43.0,0
59,8,55.0,1
90,0,56.0,1
5,1,37.0,1
5,2,41.0,0
49,19,44.0,0
39,13,60.0,1
71,0,48.0,1
34,41,43.0,0
31,43,36.0,0
4,41,64.0,0
64,37,20.0,0
37,37,35.0,0
59,40,27.0,0
31,25,59.0,1
74,30,53.0,1
47,26,28.0,1
6,24,70.0,0
23,15,21.0,1
23,11,31.0,1
62,32,55.0,0
66,40,27.0,0
77,22,67.0,0
39,42,53.0,0
69,27,27.0,1
43,10,59.0,0
75,32,40.0,0
46,43,53.0,0
1,34,51.0,0
86,4,56.0,1
71,31,32.0,1
89,25,36.0,0
71,8,36.0,1
61,1,61.0,1
5,20,31.0,0
22,12,40.0,0
36,10,22.0,0
57,32,25.0,1
32,6,64.0,0
59,13,60.0,1
20,26,43.0,1
72,15,66.0,1
73,27,37.0,0
64,31,49.0,0
4,13,39.0,0
15,15,34.0,0
23,10,61.0,1
57,6,43.0,1
2,23,69.0,0
11,20,27.0,0
68,30,46.0,1
68,8,24.0,1
19,27,64.0,0
31,42,40.0,0
72,2,31.0,1
37,39,44.0,0
9,9,41.0,1
57,35,68.0,0
68,17,43.0,1
42,45,52.0,0
64,45,21.0,1
90,32,21.0,1
31,24,67.0,0
80,11,52.0,1
68,2,48.0,1
13,16,63.0,0
31,29,32.0,0
83,18,29.0,1
62,20,37.0,0
8,27,68.0,0
60,29,70.0,0
27,33,49.0,0
40,45,47.0,0
43,14,30.0,0
81,17,49.0,0
72,10,37.0,0
33,22,28.0,1
54,39,24.0,0
81,18,59.0,1
47,11,51.0,1
23,11,66.0,0
60,31,32.0,0
3,41,50.0,0
74,8,29.0,1
64,32,61.0,0
10,35,38.0,0
65,6,42.0,1
3,12,33.0,0
43,3,34.0,1
72,12,53.0,1
82,28,27.0,1
43,2,63.0,1
11,15,48.0,1
63,1,26.0,1
58,30,35.0,0
19,28,32.0,1
26,18,20.0,1
86,15,66.0,1
51,43,69.0,1
79,18,64.0,1
89,7,32.0,1
13,44,38.0,0
60,3,27.0,1
16,6,33.0,0
47,24,33.0,1
50,28,33.0,0
35,13,25.0,0
4,45,50.0,0
6,17,60.0,0
27,15,21.0,1
7,17,66.0,0
2,3,23.0,1
8,38,42.0,0
1,41,23.0,0
44,41,39.0,1
44,32,33.0,0
68,30,46.0,1
41,12,34.0,0
78,34,26.0,0
49,4,25.0,1
89,17,69.0,1
3,28,51.0,1
3,28,28.0,0
22,40,36.0,0
23,42,68.0,0
38,6,23.0,0
33,22,28.0,1
32,3,40.0,1
35,38,51.0,1
82,7,53.0,1
31,27,30.0,1
43,5,49.0,1
12,12,34.0,0
52,27,22.0,0
32,0,44.0,1
21,7,32.0,1
35,3,52.0,0
27,30,47.0,0
35,45,62.0,0
57,27,46.0,0
1,10,47.0,0
32,42,69.0,0
62,3,64.0,1
38,20,46.0,0
78,8,27.0,1
77,38,52.0,1
9,14,52.0,0
21,41,51.0,0
43,19,42.0,0
71,19,28.0,1
56,23,55.0,1
19,39,55.0,0
77,32,24.0,1
80,9,49.0,1
18,22,34.0,1
39,7,30.0,0
83,44,25.0,1
15,16,62.0,0
21,24,66.0,0
18,13,63.0,1
38,9,62.0,1
33,42,60.0,0
25,17,58.0,1
58,13,28.0,1
43,28,32.0,0
76,2,52.0,1
25,17,40.0,1
73,27,40.0,0
49,45,48.0,0
18,1,66.0,0
42,25,25.0,0
32,6,57.0,0
16,34,53.0,0
34,41,54.0,0
86,4,38.0,1
35,34,25.0,0
52,31,38.0,0
14,36,47.0,1
66,10,31.0,1
89,34,66.0,1
83,41,45.0,1
83,24,23.0,1
86,19,67.0,0
15,35,56.0,0
66,26,47.0,0
87,7,33.0,0
6,26,26.0,0
45,25,24.0,0
65,26,65.0,0
4,9,55.0,1
74,2,25.0,1
29,15,37.0,0
83,36,20.0,1
37,40,48.0,0
72,17,23.0,1
56,45,60.0,0
25,28,55.0,0
14,39,51.0,0
67,2,27.0,1
16,38,37.0,1
60,45,32.0,0
8,41,59.0,0
15,2,40.0,0
32,3,48.0,0
52,32,44.0,1
31,17,46.0,0
38,9,22.0,1
4,20,41.0,0
6,5,46.0,0
14,0,44.0,0
36,7,51.0,1
83,36,31.0,0
7,11,56.0,0
68,13,65.0,0
31,21,62.0,1
85,10,28.0,1
29,35,60.0,0
19,42,36.0,1
4,45,48.0,0
31,44,60.0,0
16,6,67.0,1
83,43,51.0,0
25,10,25.0,0
52,19,58.0,1
6,7,49.0,0
7,16,62.0,1
42,45,26.0,0
8,22,36.0,0
81,36,67.0,1
16,6,54.0,0
6,39,67.0,0
15,19,53.0,0
15,2,46.0,1
69,38,22.0,0
82,31,30.0,1
49,25,29.0,1
40,6,33.0,0
30,19,24.0,1
41,43,32.0,0
38,24,64.0,0
55,2,67.0,1
14,5,28.0,0
1,25,63.0,1
63,9,25.0,1
53,37,45.0,0
31,6,61.0,1
1,7,60.0,0
62,44,59.0,0
45,1,58.0,1
60,34,28.0,1
32,40,61.0,1
7,38,53.0,0
81,38,67.0,1
44,43,65.0,1
9,16,39.0,1
37,36,43.0,0
23,6,70.0,1
87,33,54.0,0
60,28,69.0,0
9,5,31.0,0
44,29,48.0,0
58,6,65.0,0
59,26,34.0,0
90,25,24.0,1
42,39,46.0,0
30,8,36.0,1
16,30,61.0,0
43,1,33.0,0
60,30,41.0,0
67,40,51.0,1
5,29,36.0,1
89,33,66.0,0
35,26,40.0,0
51,25,43.0,1
62,36,23.0,1
9,12,69.0,0
15,37,39.0,1
21,17,63.0,1
36,20,37.0,0
80,39,50.0,0
46,12,40.0,0
72,5,62.0,1
62,27,22.0,0
24,20,53.0,1
63,27,49.0,0
46,34,42.0,0
74,14,56.0,1
54,3,49.0,1
40,19,50.0,0
51,19,40.0,0
45,28,40.0,0
39,27,34.0,1
4,3,40.0,0
23,5,44.0,1
46,13,30.0,0
5,32,26.0,0
58,4,34.0,1
39,3,66.0,0
53,24,26.0,1
17,42,48.0,0
63,8,65.0,0
48,28,43.0,0
40,23,52.0,0
78,15,59.0,1
80,23,48.0,0
35,34,41.0,0
80,30,47.0,0
32,35,54.0,1
42,4,57.0,0
48,27,31.0,0
83,39,70.0,0
53,14,58.0,0
24,4,66.0,0
13,34,62.0,0
7,3,36.0,0
13,35,42.0,0
58,24,32.0,0
51,5,31.0,1
13,8,23.0,0
15,42,30.0,1
75,17,70.0,0
1,25,31.0,0
9,40,55.0,0
66,33,53.0,1
31,7,68.0,1
62,33,26.0,0
23,31,21.0,0
38,6,70.0,1
30,2,37.0,0
40,34,67.0,1
15,31,40.0,0
86,16,59.0,1
42,28,68.0,0
86,4,42.0,1
27,42,32.0,0
4,39,61.0,0
60,36,43.0,0
86,38,70.0,1
22,4,31.0,0
69,2,66.0,1
14,25,34.0,1
11,18,63.0,0
39,15,21.0,1
67,40,50.0,0
35,24,41.0,0
39,2,57.0,1
14,42,57.0,0
50,13,57.0,1
51,27,70.0,0
77,34,65.0,1
2,44,59.0,1
77,5,68.0,0
67,22,27.0,1
82,15,33.0,1
52,10,59.0,1
40,5,41.0,1
42,42,27.0,0
83,42,34.0,1
28,25,33.0,1
41,1,42.0,1
31,4,28.0,1
28,27,41.0,0
74,43,47.0,1
77,40,28.0,1
41,41,49.0,0
14,27,54.0,0
39,45,25.0,0
42,24,64.0,0
83,8,36.0,0
80,11,22.0,1
37,39,28.0,1
78,38,70.0,1
26,45,25.0,1
64,17,60.0,1
47,36,44.0,0
69,29,31.0,1
38,24,36.0,1
65,15,27.0,1
